"V1" "V2" "V3" "V4" "V5" "V6" "V7" "V8" "V9" "V10" "V11" "V12" "V13" "V14" "V15" "V16" "V17" "V18" "V19" "V20"
7.91243753953266 8.21628882080502 8.03498245743614 8.37476298491814 9.37883401413184 6.51800959708005 8.05483338499475 6.79008241393854 5.96362518521988 6.31114119408817 5.88910086493385 6.67363975422663 5.91203944897767 6.21912911485417 5.80931080870299 5.67949678287382 5.65587512355446 5.5473405742405 5.37344128312986 5.1993760229257
12.1305152448473 9.7133931993527 6.92136489695853 5.33086078713669 7.77871963558644 9.57032989934998 6.48737349956772 5.96474086293447 6.11386491367617 6.13265035387787 7.1889465285704 6.23635141966951 6.16176334197342 6.26347540591874 6.09595927531024 5.98780421452504 5.83316489928586 5.47031724457244 5.45314410071954 5.19788159406854
8.87797797850647 9.15891611534635 6.08763921848877 8.85079711861894 6.29228404013032 6.93797024484265 6.90556644092285 7.28309852796463 6.65533757818428 6.91558464067921 6.79863495238145 6.23524944926286 6.0315352771491 6.34945350195854 5.97217716543265 6.0977273930261 5.71025673643396 5.59098422205523 5.45523704071991 5.36964621899601
11.6570274488313 9.81755557643644 7.84248319253027 9.45265401123804 6.56996862635608 8.10206667606078 7.25892705991017 6.14739352148056 5.94634190359744 6.43086088775761 6.13094424718814 5.92214501317859 5.96097785665758 5.95796487420243 5.87518681028592 5.68312251348854 5.5979959280091 5.39385792411603 5.46886719192146 5.35434454271786
10.6782910965636 8.590556260132 7.91731670927551 9.31477426931142 9.25021010531841 8.16478789886586 5.92734497386446 5.95887730116354 6.33606554239634 6.50954949341732 5.99360387138792 6.0036247503748 6.66107867256892 5.98479264745571 6.02599419347085 5.69073743734782 5.70280818194675 5.39128743872011 5.50785525758301 5.40163870857821
4.71813481242955 14.1713324805687 13.2233750664506 9.92725504029151 8.86075767818457 7.18295644534047 6.41648191204989 6.99393998574406 6.95203441397388 6.53875232339021 6.22573268365532 6.37573465918574 6.27260668269392 6.08588897776964 5.81719084715626 5.68778456329436 5.78518436384572 5.62974705659719 5.46616827652589 5.43282952073942
25.0983852177207 11.7409449771004 9.43878467643833 7.47875526511443 6.3506845018922 7.74473926940564 7.03363134856794 5.52960478996748 7.06097343310595 6.60530507694373 6.36853549149203 6.34774811984129 6.36067127235528 6.43985957953399 5.91928145726182 5.84798139887138 5.67365021474538 5.58147551491467 5.52900350425962 5.194851873583
10.1384268900251 12.7286088037964 10.9985859473504 7.58928947943692 8.44783824085655 6.97348328006656 6.96899131200288 6.48219272444524 6.40545835553236 6.3557057336006 6.73105797638251 6.57930114889683 6.48988011117795 6.00996123669801 6.17302364128682 5.73536046960727 5.5582490177687 5.57598591336029 5.34559002207211 5.25689149932921
10.2775049213894 12.2165682336289 6.42207296770978 8.15931991489501 5.52016461952271 6.17619210867448 7.46395725796032 6.73390569822014 5.20224499310966 6.14836518344611 6.83719069435428 6.09170322962351 6.38092121636624 6.47422168180673 6.05193835399335 6.13244240512778 5.73974750720093 5.55652065656793 5.35977315501993 5.35951328265245
10.4844530973871 9.6514645972949 8.32198295067173 8.03452549665776 9.19708530820526 8.63147382708796 4.48378531209133 7.42716657832084 6.55396514390549 6.23555595882194 7.04981807587503 6.10535986815682 6.13680761482871 6.29775084412524 6.06115431892857 5.68250986472024 5.58271500729482 5.57052924343127 5.26498081655601 5.38518906119195
