"V1" "V2" "V3" "V4" "V5" "V6" "V7" "V8" "V9" "V10" "V11" "V12" "V13" "V14" "V15" "V16" "V17" "V18" "V19" "V20"
23.9456887197743 17.3035260738206 15.4539772483704 14.5414387902944 14.3426839668407 15.2154329391732 13.8541284673514 11.2173686982411 10.7193467690143 10.4888611452175 10.3293310887939 8.88656221067117 8.24939776629441 8.63641158233175 8.8652887141881 7.38353844379131 7.67907059965089 7.20011074747283 7.16112191919277 7.01626122560594
26.0909969579163 27.0778949189608 24.5098721285515 18.323178966887 14.7863557958308 13.313638622 12.7673383099278 11.8031623346323 11.7899669317246 9.76808343794981 9.92174101400496 8.99979496045889 8.86687604892683 8.35145596143009 7.69045054489877 7.77218065434971 7.34597250560076 7.52788518727295 7.31837079944597 7.02874489467429
28.3750713033181 18.1823975942392 17.192007381405 19.7179629796835 18.8946138506888 15.6708889013861 12.9552485909043 10.3211995019467 11.4742710553213 10.5186845792203 9.14773820905361 8.49057615585693 8.75521134727415 8.05420582247171 8.30348953591065 7.70574052129312 7.67263475764578 7.31128065709654 7.26784130365534 7.05917673253022
25.0926908843226 16.8555305524118 17.0786497044713 14.2472580648256 12.8803752958035 12.1530162947622 13.078482475317 11.5823982162191 10.4325250146435 10.3618773217814 8.97438330977282 10.3849867777871 8.41232015785877 8.37610578749172 8.10318401051837 7.56996946084397 7.39091232393447 7.26563872350503 7.24789654504922 7.07028994908407
28.3455171677526 19.1056257724176 22.5453790215242 17.422337140455 15.5660361124859 15.0496961056916 13.1532015509498 12.4452303805464 12.0013225724897 10.4176409091814 8.99471203147255 8.77711366985775 8.27801066954479 8.16847513032287 8.12431351573016 7.60290210854638 7.39671757104224 7.555275269405 7.30799402275156 7.18305621706055
22.7164521077428 18.2740679368642 16.5425621700726 13.2630327718332 12.1135515922017 16.4776764441055 10.2305709071192 10.0134124419083 11.0642309228943 8.97866117901365 10.4884368217543 8.91306409619986 8.16945281102481 8.61492735882804 7.96868908607174 7.4791616403199 7.45073834505976 7.4199795247717 6.96108483798523 7.0588793499225
21.6631418537141 14.2089478523988 19.7539204988298 19.7239966563232 15.4674932494819 12.0682076717808 13.2080917565426 11.3366849683749 11.9242355388471 9.78617312238581 9.26541751791907 8.72086756796336 8.4788208464056 7.84979457492079 7.53188186021665 7.80416352703778 7.68516268068904 7.26963675321248 7.18540777956886 7.08984556030771
36.0866600549123 16.9993557033266 19.5763863845659 16.790553487925 14.5813915118769 13.0990781293715 14.7752972365601 10.3303877385351 10.604320385522 10.0550674857163 9.60214334430605 9.43097490294208 8.14211074304921 8.26792755683703 7.84169604460107 7.48196371913647 7.81432865319253 7.3680001719631 7.20068695792382 7.11900544757411
28.3307522123075 20.7341344575146 15.3359643384642 15.2780151171242 12.2094667132418 17.1887931369641 15.1258776226889 10.3435763331516 10.057579446613 9.23986319792508 8.79578100788836 9.17337357867264 8.18883326936856 8.32162218622457 7.86323199601563 8.17449586632474 7.5416125736709 7.26077797575851 7.33624701628988 7.01325142884412
20.3469372825854 19.6886155402543 15.3916454641987 16.362378717435 13.5491793783779 12.2514675417302 12.6996842799804 11.8967575695925 10.1282131502115 10.1044398871087 9.2087352423529 9.31731649466684 8.2082324692896 8.04582533592688 8.16968265771231 7.50755716809215 7.78589512571314 7.27217796720425 7.34924424661577 7.03217658930114
13.4872048880778 23.9016376448205 19.5118440507606 15.5826756492463 16.8113399755226 12.2847366753527 12.8466132599631 10.7460679597492 13.0034867488796 10.5019259222309 9.33395638283218 8.93035928613513 8.85803740777955 8.00323095768449 8.24371287669732 7.90249557002205 7.51235915678401 7.20633150461275 7.24471091575657 6.98158842797768
29.1477402755762 17.1381516142742 12.8001195582737 19.3237428734114 15.0868885004833 12.0638404365734 12.8131121056477 11.9638205648804 9.82602246110333 10.1527548032968 9.31935570880309 8.76151994946443 8.74230076269499 8.29501105791423 8.06799105898673 7.85753526743562 7.56322034648065 7.29355556280503 7.33830748696138 7.15802932851798
34.2188521987192 15.0016287471892 18.2240553451148 13.518339646237 15.2184537978615 11.4806634098256 12.5182134870259 11.014417610087 10.6919794174609 10.073550401458 9.35826862694346 9.63748165379638 8.5688925344776 8.59155251384361 8.14787635707485 7.54491376413208 7.72786694868683 7.20430352981984 7.18490573844512 7.10144021530111
24.575214770469 18.2602819150703 29.4219086155866 17.724502415709 12.6047989808666 13.2262840296859 13.8170699921306 11.9203061498568 10.4112355912215 9.58037459655842 9.80252778406456 9.29043565029456 8.31449496906582 8.29307476807974 8.07008162088624 7.84840130678782 7.71634642754682 7.36831872116933 7.21546092302162 6.87910968706015
