"V1" "V2" "V3" "V4" "V5" "V6" "V7" "V8" "V9" "V10" "V11" "V12" "V13" "V14" "V15" "V16" "V17" "V18" "V19" "V20"
2469.63216647711 2628.95701434828 1175.0436204947 3035.72859588861 3606.99766162393 733.574852502206 759.738998347637 959.629074760681 535.434566695389 514.893220166506 337.387982699108 238.044079137948 169.24223350993 132.936013653072 134.64616604777 167.114717276939 101.568480025015 125.348995224469 81.8443429455947 88.3493937948126
4111.51022837382 2093.61558865785 746.811656594069 2777.54536742274 1341.90565483593 1645.95744845039 1697.44300545095 472.27444232313 639.962234344423 406.756995270477 434.358433583273 379.012804357279 211.953629211593 198.918028538522 155.205971475744 136.890946601493 114.840472973117 114.645900575367 88.2155554487686 77.6051459123577
729.529998634416 2046.67133125133 4722.63546293513 480.406724134713 588.833383160575 629.404795165624 740.692522515384 536.440907245607 463.922988862792 838.297391342864 304.643070823807 174.768942463205 380.988233151844 215.736505507968 180.021738064272 161.00258486718 96.7224086317101 103.103371282041 99.3778846790625 85.3682399010597
2778.85005040176 760.927945224509 1117.37774667707 753.607883456402 1075.9101746631 810.256553679192 870.135236184248 461.839333697141 287.711183620512 691.567682766321 388.240424856568 318.11519933691 274.793694569519 200.488552091558 172.022108791777 125.192846368854 96.1558773718324 115.251277470874 104.455491545508 97.4162110562246
1717.71680658272 1118.91525573056 3540.14845893513 645.440357413402 1745.78875805347 797.44760327581 505.960438068508 635.536544106327 271.753598495935 348.386101762104 355.968826358324 225.221952308904 294.70061136331 192.019990246787 136.762875830306 142.477778761644 122.570954480401 131.778898990175 86.1637185606498 76.2971894291359
5270.8679168375 1605.83509489673 1597.51600791787 1169.7430212864 703.264469973628 638.679576890071 782.428791357872 709.5282656901 520.119317398968 444.909090039562 397.210533660193 237.410209209451 298.80111955144 143.668626518993 168.146592446216 180.438885702809 123.407815515139 101.744161537126 134.533783530908 86.9732993114866
644.683942268625 4349.58426853229 1911.73981739507 1926.05681493124 598.948437170549 1097.15919842375 472.532767915913 553.977941560562 712.282010542621 329.943661289013 312.822636792503 231.726871267428 270.975425608477 156.826255895103 286.314391311375 122.775837797173 135.001459267635 92.9770836661218 129.399224330509 113.607030651527
5523.80878217209 1762.52197516436 2325.71703647781 1648.35720999235 573.36507676718 512.281539408275 1075.90198892559 802.033829882034 961.064221930089 431.707642327 438.7258796142 330.666952023307 275.033092259886 205.337504072284 150.770733778443 125.449776580112 129.979601054202 140.121466697568 101.655581174911 69.0433941994483
1214.55083716208 1245.64786091482 1885.08857325733 1769.42364742331 2024.70323442859 839.275897883192 1426.87994331474 674.639160129182 792.381071511414 375.758121691025 220.434496789703 242.50713398073 353.264581015272 190.558962608518 196.256487732889 156.755235253645 125.804327498256 118.15153646922 80.3710744950694 86.928786449891
2060.5599478327 2079.82071731454 2269.35726018074 1080.03319706251 2182.39805557592 993.015262000492 751.195048776965 656.471712561591 397.056755538799 377.673166938359 335.486337143565 317.115851496565 212.584110474959 115.958649162661 204.0064508997 158.432754250103 118.281292195367 134.488380356824 97.5835477644844 87.6379905336413
4007.28688718175 1318.95781231609 2457.40232456834 670.736279773499 1327.04217554324 2696.25665329625 747.005949684557 832.875266142231 537.338925651168 575.086659472741 322.319781171717 241.752434805554 185.33925288717 356.612634176458 175.022557168568 136.861502388216 93.7997587741748 138.521946521259 82.3368405719157 91.8062091078938
6241.04199813896 1299.58192618972 2161.02955370696 641.178193233942 696.450988299332 518.16760454492 1377.12162539775 885.656357852013 352.377984430307 671.506364350083 327.03224907393 231.003716610437 240.205742036036 148.244788665542 182.014367474278 95.3622518551062 90.2257092609777 108.665735094284 76.4642523792586 99.1475054347242
3426.63355070052 1427.08521864543 4387.03091555231 575.761743450946 1585.35687715241 579.824644861071 1469.96832757228 463.858156291439 520.382393002876 664.339828247834 394.927706339244 348.219293637389 185.603724839814 204.831987101187 247.42981526918 100.833980414198 93.3887131881126 136.206829731756 69.6567841804633 66.3114704683284
2468.23224002445 2101.45812132552 2565.07347173596 2491.44940625873 1651.86106370294 542.048825753212 803.49199701071 561.885791819131 787.317779743612 283.580488130117 247.925815724915 243.545541450724 245.938597071241 203.021330071001 159.721313907428 113.466312925571 152.079598323935 146.078325207659 117.07540504582 86.3074641061257
5583.04021708604 977.21783166698 1343.8704356845 516.155057671194 984.964375532424 1321.35433703103 1082.63272334712 953.109847070221 689.840077240643 461.424503171249 343.350023484372 200.243689236711 259.493416105832 222.011876549461 196.658295619926 147.327115348429 148.501423915364 109.401118940677 91.0919822723446 86.9282534479753
7310.19217890111 2561.66000565565 1053.52710981487 2605.11772499116 1383.74602890974 655.85945176022 532.76712022725 665.018690576053 366.473242645023 239.135711227358 631.500338365612 189.154566912095 178.920281730146 189.796847902281 185.748455623828 120.413299868833 136.385789871018 90.9194602260681 77.325109285593 78.1897776485083
2988.18837516862 3392.78819633963 1365.99583061419 970.980799500445 816.106119851962 786.057117380449 444.343534850025 1056.59209335869 638.132617583267 539.433203847257 348.344248332561 243.324564382019 235.705779248334 190.94019257615 176.646650686397 167.125811005888 125.19453151001 129.391522897934 102.091217533757 99.6171803453403
3992.63718086148 3724.46822538498 4276.98495607633 627.337787406428 1630.59596881793 905.021699359072 539.97724325462 509.313837188746 252.857887066751 401.614675158065 305.223368955874 185.685302701945 312.656913241706 245.70745239454 205.715587497463 184.655817400584 129.656154227487 150.643982643517 72.3451350572125 81.8423661498952
2321.61070554716 991.816924365619 1601.64030150291 2402.68220111393 703.176503538525 923.182585699318 698.220821411626 655.134370806049 470.760549547294 384.409375972471 270.810276616123 414.510633912583 295.100584703743 335.007814497345 125.9308979885 130.415190176359 102.686940017605 101.943819588056 62.9180139246401 70.6959051624121
4862.73789308483 3399.43916292911 463.963886541658 971.541995639774 597.853405693802 2105.87410267591 958.106757545934 983.325476114522 331.591125163295 561.975120733527 404.320280300528 190.045220028949 269.908864876298 187.976822698184 97.2368265137414 128.416167492983 100.122174835275 101.079629472181 109.657111441361 93.9286989341387
5864.49293512484 3805.87910847375 905.321144836625 745.118196219335 711.260509924199 1343.76981465772 890.555361499308 848.874437140898 425.226825258627 661.493252166639 402.42901347095 443.962870844893 169.861598657929 244.676916681911 239.204030160523 154.277897502568 133.340660366538 112.22727456944 87.7109852198178 84.4099013921944
1018.11025632316 747.665650092232 2930.04443708078 2229.44990975395 399.231288741256 541.277542953206 642.378238443249 500.937065094396 682.182090800502 427.759493140864 293.037868854887 167.655879889597 256.145881759839 319.433926377177 182.153653615544 124.56363439308 138.741431615111 112.954071356351 99.9564201129353 93.2190327287902
2851.02297387535 1702.31501555395 3175.86564218288 849.473096662828 1263.96344660262 884.394073782954 482.09515516127 698.457823726046 382.016386220172 434.706801186739 405.368428735632 555.99765073201 276.079110706559 167.599358899256 192.924788055132 157.305829143594 121.672027513753 88.4082625396243 93.3611412446103 114.741840241366
5269.22563838377 1465.07191393607 3162.51574607797 927.577132841289 2308.93510299307 455.569300280994 1877.7457720351 589.137928834655 763.961977796746 520.196483173518 258.849719084904 254.142260936763 184.530365407288 223.963993247428 245.750539879525 106.312842179228 111.631514394763 109.457586131004 88.283897504833 80.3448046182792
909.082415806831 4534.72012385351 1956.14845959397 1114.33255489672 1549.73459378597 638.582296912189 1230.82619103266 346.233919482107 630.293412840516 363.782731421467 254.152145723326 195.557510715225 191.297916511057 196.283306081606 136.558410701065 178.005900648045 110.200932438721 142.889235033638 96.4149740157699 72.0422283239385
710.189369993558 4115.3040003669 3400.177982148 2146.63222078196 2047.60988495092 776.303595196532 1266.2258799534 508.98863856697 428.929381934449 476.384178961088 371.036402724188 235.847195075284 319.231778005182 207.398217131628 207.293170474425 149.973466288168 122.848107776931 119.168858238811 111.822348865122 96.7935891878328
4386.20424698606 4403.26146451858 7923.43583208513 1757.90204620481 1633.83979101457 653.536430474337 656.074429043688 438.85213059492 517.51895722335 388.969937146997 529.749933813924 245.188336514796 166.04230923505 221.817819026677 156.687171021659 138.484022494159 114.659175261836 86.2802980323162 103.105455744714 90.4476123608841
